고유 번호,자격구분코드,자격구분명,계열명,종목명,상세분야,언어,버전,급수,공통유무
343,T,국가기술자격,기사,응용지질기사,,,,,
344,T,국가기술자격,기사,사무자동화산업기사,,,,,
345,T,국가기술자격,기능사,플라스틱창호기능사,,,,,
346,T,국가기술자격,기사,소비자전문상담사,,,,1급,
347,T,국가기술자격,기술사,전기응용기술사,,,,,
348,T,국가기술자격,기술사,철도신호기술사,,,,,
349,T,국가기술자격,기사,콘크리트기사,,,,,
350,T,국가기술자격,기사,콘크리트산업기사,,,,,
351,T,국가기술자격,기능사,화훼장식기능사,,,,,
352,T,국가기술자격,기능사,웹디자인개발기능사,,,,,
353,T,국가기술자격,기사,자연생태복원기사,,,,,
354,T,국가기술자격,기사,자연생태복원산업기사,,,,,
355,T,국가기술자격,기사,토양환경기사,,,,,
356,T,국가기술자격,기술사,토양환경기술사,,,,,
357,T,국가기술자격,기술사,자연환경관리기술사,,,,,
358,T,국가기술자격,기사,궤도장비정비기사,,,,,
359,T,국가기술자격,기사,궤도장비정비산업기사,,,,,
360,T,국가기술자격,기능사,궤도장비정비기능사,,,,,
361,T,국가기술자격,기술사,금속재료기술사,,,,,
362,T,국가기술자격,기술사,표면처리기술사,,,,,
363,T,국가기술자격,기술사,금속가공기술사,,,,,
364,T,국가기술자격,기술사,차량기술사,,,,,
365,T,국가기술자격,기사,유기농업기사,,,,,
366,T,국가기술자격,기사,유기농업산업기사,,,,,
367,T,국가기술자격,기사,생물분류기사,식물,,,,
368,T,국가기술자격,기사,생물분류기사,동물,,,,
369,T,국가기술자격,기술사,인간공학기술사,,,,,
370,T,국가기술자격,기사,인간공학기사,,,,,
371,T,국가기술자격,기술사,공조냉동기계기술사,,,,,
372,T,국가기술자격,기술사,건설기계기술사,,,,,
373,T,국가기술자격,기술사,대기관리기술사,,,,,
374,T,국가기술자격,기술사,수질관리기술사,,,,,
375,T,국가기술자격,기술사,축산기술사,,,,,
376,T,국가기술자격,기사,항공기사,,,,,
377,T,국가기술자격,기사,토목기사,,,,,
378,T,국가기술자격,기술사,수산제조기술사,,,,,
379,T,국가기술자격,기술사,제품디자인기술사,,,,,
380,T,국가기술자격,기술사,종자기술사,,,,,
381,T,국가기술자격,기술사,시설원예기술사,,,,,
382,T,국가기술자격,기술사,세라믹기술사,,,,,
383,T,국가기술자격,기술사,식품기술사,,,,,
384,T,국가기술자격,기술사,토목품질시험기술사,,,,,
385,T,국가기술자격,기사,전기기사,,,,,
386,T,국가기술자격,기사,전기공사기사,,,,,
387,T,국가기술자격,기사,전자기사,,,,,
388,T,국가기술자격,기술사,비파괴검사기술사,,,,,
389,T,국가기술자격,기술사,산업위생관리기술사,,,,,
390,T,국가기술자격,기술사,가스기술사,,,,,
391,T,국가기술자격,기술사,공장관리기술사,,,,,
392,T,국가기술자격,기술사,품질관리기술사,,,,,
393,T,국가기술자격,기사,화공기사,,,,,
394,T,국가기술자격,기사,화약류제조기사,,,,,
395,T,국가기술자격,기술사,포장기술사,,,,,
396,T,국가기술자격,기술사,기계안전기술사,,,,,
397,T,국가기술자격,기술사,화공안전기술사,,,,,
398,T,국가기술자격,기술사,전기안전기술사,,,,,
399,T,국가기술자격,기술사,건설안전기술사,,,,,
400,T,국가기술자격,기술사,측량및지형공간정보기술사,,,,,
401,T,국가기술자격,기술사,지적기술사,,,,,
402,T,국가기술자격,기술사,해양기술사,,,,,
403,T,국가기술자격,기술사,수산양식기술사,,,,,
404,T,국가기술자격,기술사,어업기술사,,,,,
405,T,국가기술자격,기술사,도시계획기술사,,,,,
406,T,국가기술자격,기능사,전자캐드기능사,,,,,
407,T,국가기술자격,기사,자동차정비기사,,,,,
408,T,국가기술자격,기술사,정보관리기술사,,,,,
409,T,국가기술자격,기술사,조경기술사,,,,,
410,T,국가기술자격,기술사,용접기술사,,,,,
411,T,국가기술자격,기술사,금형기술사,,,,,
412,T,국가기술자격,기술사,의류기술사,,,,,
413,T,국가기술자격,기술사,화약류관리기술사,,,,,
414,T,국가기술자격,기술사,건축품질시험기술사,,,,,
415,T,국가기술자격,기술사,건축구조기술사,,,,,
416,T,국가기술자격,기술사,건축기계설비기술사,,,,,
417,T,국가기술자격,기술사,건축전기설비기술사,,,,,
418,T,국가기술자격,기술사,건축시공기술사,,,,,
419,T,국가기술자격,기술사,전기철도기술사,,,,,
420,T,국가기술자격,기술사,수자원개발기술사,,,,,
421,T,국가기술자격,기술사,상하수도기술사,,,,,
422,T,국가기술자격,기술사,농어업토목기술사,,,,,
423,T,국가기술자격,기술사,토목시공기술사,,,,,
424,T,국가기술자격,기술사,토질및기초기술사,,,,,
425,T,국가기술자격,기술사,지질및지반기술사,,,,,
426,T,국가기술자격,기술사,토목구조기술사,,,,,
427,T,국가기술자격,기술사,항만및해안기술사,,,,,
428,T,국가기술자격,기술사,도로및공항기술사,,,,,
429,T,국가기술자격,기술사,철도기술사,,,,,
430,T,국가기술자격,기술사,철도차량기술사,,,,,
431,T,국가기술자격,기능사,자동화설비기능사,,,,,
432,T,국가기술자격,기사,패션머천다이징산업기사,,,,,
433,T,국가기술자격,기사,항로표지기사,,,,,
434,T,국가기술자격,기사,항로표지산업기사,,,,,
435,T,국가기술자격,기능사,항로표지기능사,,,,,
436,T,국가기술자격,기사,컬러리스트기사,,,,,
437,T,국가기술자격,기사,컬러리스트산업기사,,,,,
438,T,국가기술자격,기능사,제품응용모델링기능사,,,,,
439,T,국가기술자격,기술사,기상예보기술사,,,,,
440,T,국가기술자격,기술사,항공기체기술사,,,,,
441,T,국가기술자격,기술사,항공기관기술사,,,,,
442,T,국가기술자격,기능사,전자출판기능사,,,,,
443,T,국가기술자격,기사,컨벤션기획사,,,,1급,
444,T,국가기술자격,기사,소비자전문상담사,,,,2급,
445,T,국가기술자격,기능장,전기기능장,,,,,
446,T,국가기술자격,기능사,배관기능사,,,,,
447,T,국가기술자격,기능사,표면처리기능사,,,,,
448,T,국가기술자격,기능사,인쇄기능사,,,,,
449,T,국가기술자격,기능사,식품가공기능사,,,,,
450,T,국가기술자격,기능사,전기기능사,,,,,
451,T,국가기술자격,기능사,원예기능사,,,,,
452,T,국가기술자격,기사,철도운송산업기사,,,,,
453,T,국가기술자격,기술사,산림기술사,,,,,
454,T,국가기술자격,기사,금속재료기사,,,,,
455,T,국가기술자격,기사,전자계산기제어산업기사,,,,,
456,T,국가기술자격,기능사,컴퓨터응용선반기능사,,,,,
457,T,국가기술자격,기능사,컴퓨터응용밀링기능사,,,,,
458,T,국가기술자격,기능사,철도차량정비기능사,,,,,
459,T,국가기술자격,기능사,압연기능사,,,,,
460,T,국가기술자격,기능사,피복아크용접기능사,,,,,
461,T,국가기술자격,기사,어업생산관리기사,,,,,
462,T,국가기술자격,기사,에너지관리기사,,,,,
463,T,국가기술자격,기사,에너지관리산업기사,,,,,
464,T,국가기술자격,기사,화훼장식기사,,,,,
465,T,국가기술자격,기사,스포츠경영관리사,,,,,
466,T,국가기술자격,기술사,산업계측제어기술사,,,,,
467,T,국가기술자격,기사,위험물산업기사,,,,,
468,T,국가기술자격,기능장,위험물기능장,,,,,
469,T,국가기술자격,기능사,유기농업기능사,,,,,
470,T,국가기술자격,기능사,자동차보수도장기능사,,,,,
471,T,국가기술자격,기사,설비보전기사,,,,,
472,T,국가기술자격,기능사,설비보전기능사,,,,,
473,T,국가기술자격,기사,전자부품장착산업기사,,,,,
474,T,국가기술자격,기능사,전자부품장착기능사,,,,,
475,T,국가기술자격,기사,화학분석기사,,,,,
476,T,국가기술자격,기능사,타워크레인운전기능사,,,,,
477,T,국가기술자격,기사,반도체설계산업기사,,,,,
478,T,국가기술자격,기사,컨벤션기획사,,,,2급,
479,T,국가기술자격,기술사,산업기계설비기술사,,,,,
480,T,국가기술자격,기술사,화공기술사,,,,,
481,T,국가기술자격,기술사,조선기술사,,,,,
482,T,국가기술자격,기사,직업상담사,,,,1급,
483,T,국가기술자격,기사,품질경영기사,,,,,
484,T,국가기술자격,기능사,의료전자기능사,,,,,
485,T,국가기술자격,기사,의공산업기사,,,,,
486,T,국가기술자격,기사,의공기사,,,,,
487,T,국가기술자격,기능사,미용사,일반,,,,
488,T,국가기술자격,기능사,미용사,피부,,,,
489,T,국가기술자격,기사,전기철도산업기사,,,,,
490,T,국가기술자격,기사,산림기사,,,,,
491,T,국가기술자격,기사,판금제관산업기사,,,,,
492,T,국가기술자격,기사,컴퓨터응용가공산업기사,,,,,
493,T,국가기술자격,기사,품질경영산업기사,,,,,
494,S,국가전문자격,경매사,경매사,수산,,,,
495,S,국가전문자격,경매사,경매사,축산,,,,
496,S,국가전문자격,경매사,경매사,약용,,,,
497,S,국가전문자격,관광통역안내사,관광통역안내사,,,,,
498,S,국가전문자격,관광통역안내사,관광통역안내사,,아랍어,,,
499,S,국가전문자격,관광통역안내사,관광통역안내사,,베트남어,,,
500,S,국가전문자격,관광통역안내사,관광통역안내사,,말레이/인도네시아어,,,
501,S,국가전문자격,경매사,경매사,화훼,,,,
502,S,국가전문자격,경매사,경매사,양곡,,,,
503,S,국가전문자격,관광통역안내사,관광통역안내사,,이탈리아어,,,
504,S,국가전문자격,경매사,경매사,청과,,,,
505,S,국가전문자격,청소년지도사,청소년지도사,,,,1급,
506,S,국가전문자격,청소년지도사,청소년지도사,,,,2급,
507,S,국가전문자격,청소년지도사,청소년지도사,,,,3급,
508,S,국가전문자격,청소년상담사,청소년상담사,,,,1급,
509,S,국가전문자격,청소년상담사,청소년상담사,,,,2급,
510,S,국가전문자격,청소년상담사,청소년상담사,,,,3급,
511,T,국가기술자격,기술사,기계기술사,,,,,
512,T,국가기술자격,기술사,컴퓨터시스템응용기술사,,,,,
513,T,국가기술자격,기술사,섬유기술사,,,,,
514,T,국가기술자격,기능사,금형기능사,,,,,
515,T,국가기술자격,기능사,건설기계정비기능사,,,,,
516,T,국가기술자격,기능사,판금제관기능사,,,,,
517,T,국가기술자격,기능사,남성복기능사,,,,,
518,T,국가기술자격,기능사,제강기능사,,,,,
519,T,국가기술자격,기사,기상감정기사,,,,,
520,T,국가기술자격,기사,재료조직평가산업기사,,,,,
521,T,국가기술자격,기사,섬유기사,,,,,
522,T,국가기술자격,기능사,에너지관리기능사,,,,,
523,T,국가기술자격,기능사,여성복기능사,,,,,
524,T,국가기술자격,기능사,위험물기능사,,,,,
525,T,국가기술자격,기능사,컨테이너크레인운전기능사,,,,,
526,T,국가기술자격,기사,섬유산업기사,,,,,
527,T,국가기술자격,기능사,철도전기신호기능사,,,,,
528,T,국가기술자격,기사,광학기기산업기사,,,,,
529,T,국가기술자격,기술사,금속제련기술사,,,,,
530,S,국가전문자격,산업안전지도사,산업안전지도사,건설안전,,,,
531,S,국가전문자격,산업안전지도사,산업안전지도사,화공안전,,,,
532,T,국가기술자격,기사,신재생에너지발전설비기사,태양광,,,,
533,T,국가기술자격,기능사,신재생에너지발전설비기능사,태양광,,,,
534,T,국가기술자격,기사,그린전동자동차기사,,,,,
535,S,국가전문자격,국가유산수리기능자(24종목),국가유산수리기능자,온돌공,,,,
536,S,국가전문자격,국가유산수리기능자(24종목),국가유산수리기능자,모사공,,,,
537,S,국가전문자격,수산물품질관리사,수산물품질관리사,,,,,
538,S,국가전문자격,산업보건지도사,산업보건지도사,직업환경의학,,,,
539,S,국가전문자격,산업보건지도사,산업보건지도사,산업위생공학,,,,
540,T,국가기술자격,기사,임베디드기사,,,,,
541,T,국가기술자격,기사,국제의료관광코디네이터,,,,,
542,T,국가기술자격,기능사,반도체설비보전기능사,,,,,
543,T,국가기술자격,기능사,미용사,네일,,,,
544,T,국가기술자격,기능사,미용사,메이크업,,,,
545,S,국가전문자격,산업안전지도사,산업안전지도사,기계안전,,,,
546,S,국가전문자격,행정사,외국어번역행정사,,,,,
547,S,국가전문자격,손해평가사,손해평가사,,,,,
548,T,국가기술자격,기사,신재생에너지발전설비산업기사,태양광,,,,
549,T,국가기술자격,기사,화재감식평가산업기사,,,,,
550,S,국가전문자격,행정사,해사행정사,,,,,
551,T,국가기술자격,기능사,천공기운전기능사,,,,,
552,T,국가기술자격,기사,온실가스관리기사,,,,,
553,S,국가전문자격,산업안전지도사,산업안전지도사,전기안전,,,,
554,T,국가기술자격,기사,화재감식평가기사,,,,,
555,T,국가기술자격,기사,방수산업기사,,,,,
556,S,국가전문자격,행정사,일반행정사,,,,,
557,W,일학습병행자격,L3,무선통신시공,,,ver2.0,,
558,W,일학습병행자격,L4,구내방송통신설계,,,ver2.0,,
559,W,일학습병행자격,L2,통신기기운용,,,ver2.0,,
560,W,일학습병행자격,L3,유선통신운용,,,ver2.0,,
561,W,일학습병행자격,L3,무선통신운용,,,ver2.0,,
562,W,일학습병행자격,L4,방송제작운용,,,ver2.0,,
563,C,과정평가형자격,기능사,자동차정비기능사,,,,,
564,C,과정평가형자격,기능사,항공기체정비기능사,,,,,
565,C,과정평가형자격,기능사,공조냉동기계기능사,,,,,
566,C,과정평가형자격,기능사,자동화설비기능사,,,,,
567,C,과정평가형자격,기능사,열처리기능사,,,,,
568,C,과정평가형자격,기능사,화학분석기능사,,,,,
569,C,과정평가형자격,기능사,전자캐드기능사,,,,,
